AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-3093,Tire Repairers and Changers,detailed,"32,520",0.5,11.12,13.59,14.22,17.55,21.73,"23,120","28,260","29,580","36,490","45,190",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9000,"Other Installation, Maintenance, and Repair Occupations",minor,"50,730",0.2,14.11,17.77,22.71,29.14,37.23,"29,350","36,960","47,230","60,610","77,440",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9010,Control and Valve Installers and Repairers,broad,"59,860",0.6,16.62,19.46,25.95,36.98,46.71,"34,570","40,470","53,980","76,920","97,160",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9011,Mechanical Door Repairers,detailed,"45,520",1.1,14.32,17.7,21.66,24.73,29.52,"29,780","36,820","45,060","51,440","61,400",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",detailed,"67,310",0.7,18.07,23,30.18,38.79,47.92,"37,590","47,840","62,760","80,680","99,680",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9020,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",broad,"54,690",0.5,16.5,18.49,23.38,29.81,37.6,"34,320","38,450","48,630","62,000","78,210",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,"54,690",0.5,16.5,18.49,23.38,29.81,37.6,"34,320","38,450","48,630","62,000","78,210",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9030,Home Appliance Repairers,broad,"45,340",1.1,13.68,16.79,21.31,25.91,30.68,"28,450","34,920","44,320","53,890","63,820",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9031,Home Appliance Repairers,detailed,"45,340",1.1,13.68,16.79,21.31,25.91,30.68,"28,450","34,920","44,320","53,890","63,820",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9040,"Industrial Machinery Installation, Repair, and Maintenance Workers",broad,"58,350",0.3,17.91,22.65,28.55,31.89,37.93,"37,260","47,110","59,380","66,320","78,890",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9041,Industrial Machinery Mechanics,detailed,"58,780",0.3,17.97,22.72,28.77,32.43,38.11,"37,370","47,260","59,840","67,460","79,270",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9043,"Maintenance Workers, Machinery",detailed,"53,570",0.5,16.83,19.49,23.51,29.45,36.59,"35,010","40,540","48,900","61,250","76,110",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9044,Millwrights,detailed,"61,260",1.1,18.2,22.86,29,36.59,39.03,"37,860","47,540","60,330","76,110","81,190",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9045,"Refractory Materials Repairers, Except Brickmasons",detailed,"54,760",3.1,17.69,22.59,26.08,30.18,34.68,"36,780","46,980","54,250","62,760","72,130",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9050,Line Installers and Repairers,broad,"71,500",0.5,18.17,23.15,35.83,46.15,49.14,"37,800","48,140","74,530","96,000","102,220",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9051,Electrical Power-Line Installers and Repairers,detailed,"79,060",0.5,22.21,29.08,37.65,47.59,51.49,"46,200","60,480","78,310","99,000","107,110",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9052,Telecommunications Line Installers and Repairers,detailed,"62,250",0.9,17.86,20.95,28.94,37.96,47.27,"37,140","43,570","60,190","78,960","98,320",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9060,Precision Instrument and Equipment Repairers,broad,"54,870",1.1,14.44,18.18,23.38,31.04,38.44,"30,030","37,820","48,630","64,560","79,960",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9061,Camera and Photographic Equipment Repairers,detailed,"44,260",3,13.64,15.75,18.36,23.32,33.32,"28,380","32,760","38,200","48,510","69,300",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9062,Medical Equipment Repairers,detailed,"56,420",1.3,15.04,18.39,24,33.62,39.35,"31,280","38,250","49,910","69,920","81,850",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9063,Musical Instrument Repairers and Tuners,detailed,"39,740",2,11.74,14.05,17.87,22.45,28.42,"24,420","29,220","37,160","46,700","59,120",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9064,Watch and Clock Repairers,detailed,"45,460",5.9,11.26,14.09,21.27,26.7,35.94,"23,420","29,300","44,250","55,530","74,760",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9069,"Precision Instrument and Equipment Repairers, All Other",detailed,"59,070",1.5,17.82,22.43,27.73,34.46,39.07,"37,070","46,650","57,670","71,680","81,270",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9070,"Maintenance and Repair Workers, General",broad,"44,920",0.3,13.9,16.48,20.76,25.91,30,"28,910","34,270","43,180","53,900","62,400",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9071,"Maintenance and Repair Workers, General",detailed,"44,920",0.3,13.9,16.48,20.76,25.91,30,"28,910","34,270","43,180","53,900","62,400",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9080,Wind Turbine Service Technicians,broad,"58,580",1.4,22.32,22.62,27.05,30.74,37.41,"46,420","47,040","56,260","63,930","77,810",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9081,Wind Turbine Service Technicians,detailed,"58,580",1.4,22.32,22.62,27.05,30.74,37.41,"46,420","47,040","56,260","63,930","77,810",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9090,"Miscellaneous Installation, Maintenance, and Repair Workers",broad,"43,710",0.4,13.55,14.59,18.28,23.72,30.88,"28,180","30,350","38,030","49,340","64,230",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",detailed,"42,010",0.9,13.2,14.57,18.77,23.09,28.73,"27,460","30,300","39,040","48,040","59,770",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9092,Commercial Divers,detailed,"82,010",10.4,17.85,22.66,29.02,55.45,76.98,"37,130","47,120","60,360","115,330","160,110",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9094,Locksmiths and Safe Repairers,detailed,"47,810",1,14.1,17.59,22.55,28.55,33.56,"29,330","36,590","46,910","59,380","69,790",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9095,Manufactured Building and Mobile Home Installers,detailed,"35,830",2,12.09,14.03,17.48,18.63,22.79,"25,150","29,180","36,360","38,750","47,410",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9096,Riggers,detailed,"52,100",1.6,14.72,18.18,23.14,29.37,36.8,"30,630","37,820","48,130","61,090","76,550",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9097,Signal and Track Switch Repairers,detailed,"74,220",0.5,24.31,30.46,38.73,38.9,40.47,"50,560","63,360","80,570","80,900","84,170",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9098,"Helpers--Installation, Maintenance, and Repair Workers",detailed,"35,090",0.5,11.29,13.94,15.91,18.21,22.68,"23,480","28,990","33,100","37,880","47,180",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9099,"Installation, Maintenance, and Repair Workers, All Other",detailed,"45,380",0.5,13.98,16.57,20.46,25.65,31.95,"29,080","34,470","42,570","53,350","66,450",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-0000,Production Occupations,major,"43,070",0.2,13.26,14.44,18.13,23.23,29.96,"27,590","30,040","37,710","48,310","62,310",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-1000,Supervisors of Production Workers,minor,"67,330",0.2,18.31,23.21,29.71,37.9,48.34,"38,070","48,280","61,790","78,820","100,550",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-1010,First-Line Supervisors of Production and Operating Workers,broad,"67,330",0.2,18.31,23.21,29.71,37.9,48.34,"38,070","48,280","61,790","78,820","100,550",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-1011,First-Line Supervisors of Production and Operating Workers,detailed,"67,330",0.2,18.31,23.21,29.71,37.9,48.34,"38,070","48,280","61,790","78,820","100,550",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-2000,Assemblers and Fabricators,minor,"39,000",0.2,13.18,14.38,17.87,22.34,28.19,"27,420","29,910","37,170","46,460","58,640",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-2010,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",broad,"55,380",0.9,15.3,18.69,23.79,35.32,38.61,"31,820","38,870","49,480","73,470","80,300",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-2011,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",detailed,"55,380",0.9,15.3,18.69,23.79,35.32,38.61,"31,820","38,870","49,480","73,470","80,300",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-2020,"Electrical, Electronics, and Electromechanical Assemblers",broad,"39,740",0.3,13.86,14.49,18.01,22.54,27.68,"28,820","30,140","37,460","46,880","57,570",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-2021,"Coil Winders, Tapers, and Finishers",detailed,"42,460",1.4,14.06,15.93,18.44,22.84,28.93,"29,250","33,120","38,360","47,500","60,170",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-2028,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers",detailed,"39,630",0.3,13.85,14.48,18.01,22.49,27.52,"28,820","30,120","37,460","46,770","57,240",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-2030,Engine and Other Machine Assemblers,broad,"48,110",0.8,14.56,18.08,22.81,28.86,29.42,"30,280","37,610","47,440","60,020","61,190",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-2031,Engine and Other Machine Assemblers,detailed,"48,110",0.8,14.56,18.08,22.81,28.86,29.42,"30,280","37,610","47,440","60,020","61,190",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-2040,Structural Metal Fabricators and Fitters,broad,"45,730",0.6,14.46,17.87,21.87,23.78,29.61,"30,090","37,180","45,480","49,470","61,590",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-2041,Structural Metal Fabricators and Fitters,detailed,"45,730",0.6,14.46,17.87,21.87,23.78,29.61,"30,090","37,180","45,480","49,470","61,590",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-2050,Fiberglass Laminators and Fabricators,broad,"40,360",0.9,13.95,14.74,18.1,22.67,23.88,"29,010","30,660","37,650","47,160","49,670",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-2051,Fiberglass Laminators and Fabricators,detailed,"40,360",0.9,13.95,14.74,18.1,22.67,23.88,"29,010","30,660","37,650","47,160","49,670",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-2060,Timing Device Assemblers and Adjusters,broad,"44,670",6.4,14.27,15.44,18.16,23.08,31.35,"29,680","32,120","37,780","48,010","65,200",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-2061,Timing Device Assemblers and Adjusters,detailed,"44,670",6.4,14.27,15.44,18.16,23.08,31.35,"29,680","32,120","37,780","48,010","65,200",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-2090,Miscellaneous Assemblers and Fabricators,broad,"37,780",0.2,12.58,14.29,17.59,21.7,26.21,"26,160","29,710","36,590","45,130","54,510",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-2090,Miscellaneous Assemblers and Fabricators,detailed,"37,780",0.2,12.58,14.29,17.59,21.7,26.21,"26,160","29,710","36,590","45,130","54,510",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-3000,Food Processing Workers,minor,"33,830",0.3,11.19,13.84,14.66,18.05,22.45,"23,280","28,790","30,480","37,550","46,690",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-3010,Bakers,broad,"32,300",0.6,10.97,13.3,14.31,17.75,21.85,"22,820","27,660","29,750","36,930","45,450",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-3011,Bakers,detailed,"32,300",0.6,10.97,13.3,14.31,17.75,21.85,"22,820","27,660","29,750","36,930","45,450",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-3020,"Butchers and Other Meat, Poultry, and Fish Processing Workers",broad,"33,360",0.3,11.22,13.88,14.56,18.01,22.04,"23,350","28,860","30,280","37,450","45,850",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-3021,Butchers and Meat Cutters,detailed,"35,670",0.4,11.26,14,17.33,18.75,22.97,"23,420","29,120","36,050","38,990","47,770",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",detailed,"31,680",0.3,11.15,13.69,14.29,17.75,18.18,"23,190","28,470","29,730","36,920","37,820",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-3023,Slaughterers and Meat Packers,detailed,"32,010",0.3,11.42,13.99,14.38,17.73,18.18,"23,750","29,090","29,900","36,870","37,820",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-3090,Miscellaneous Food Processing Workers,broad,"35,630",0.4,11.44,14.04,17.03,18.72,22.93,"23,790","29,210","35,430","38,930","47,700",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",detailed,"36,280",1.1,11.29,13.97,17.06,20.85,23.48,"23,480","29,060","35,480","43,380","48,840",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-3092,Food Batchmakers,detailed,"36,190",0.5,11.34,14.02,17.2,21.23,22.96,"23,590","29,160","35,780","44,170","47,760",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-3093,Food Cooking Machine Operators and Tenders,detailed,"35,430",0.8,11.49,14.17,17.26,18.55,22.81,"23,890","29,470","35,890","38,580","47,440",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-3099,"Food Processing Workers, All Other",detailed,"33,600",0.5,11.46,14.04,15.33,17.78,20.26,"23,840","29,210","31,890","36,990","42,140",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-4000,Metal Workers and Plastic Workers,minor,"44,840",0.2,14.2,17.35,20.65,23.85,29.77,"29,530","36,100","42,960","49,610","61,920",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-4020,"Forming Machine Setters, Operators, and Tenders, Metal and Plastic",broad,"42,710",0.4,14.24,16.98,18.55,23.06,28.9,"29,620","35,310","38,580","47,950","60,110",,
